time,seconds_elapsed,z,y,x
1747558301538020000,0.75002001953125,-0.04872167110443115,-0.03548145294189453,0.051053017377853394
1747558301548020000,0.76002001953125,-0.036124616861343384,-0.03544902801513672,0.07181113958358765
1747558301558020000,0.77002001953125,-0.014086991548538208,-0.030570030212402344,0.06968554854393005
1747558301568020000,0.78002001953125,0.003790050745010376,-0.028018951416015625,0.033448368310928345
1747558301578020000,0.79002001953125,0.01040390133857727,-0.027894020080566406,-0.009803593158721924
1747558301588020000,0.80002001953125,0.005245506763458252,-0.030219078063964844,-0.04451191425323486
1747558301598020000,0.81002001953125,-0.014078527688980103,-0.039795875549316406,-0.05441838502883911
1747558301608020000,0.82002001953125,-0.035509705543518066,-0.047057151794433594,-0.04880785942077637
1747558301618020000,0.83002001953125,-0.045056700706481934,-0.05434226989746094,-0.01745966076850891
1747558301628020000,0.84002001953125,-0.04782852530479431,-0.0496368408203125,0.018592476844787598
1747558301638020000,0.85002001953125,-0.05077275633811951,-0.047306060791015625,0.04325580596923828
1747558301648020000,0.86002001953125,-0.056049227714538574,-0.04013538360595703,0.06878158450126648
1747558301658020000,0.87002001953125,-0.05427256226539612,-0.02337932586669922,0.08235183358192444
1747558301668020000,0.88002001953125,-0.03342530131340027,-0.016188621520996094,0.07694530487060547
1747558301678020000,0.89002001953125,-0.0009232461452484131,-0.013790130615234375,0.062212735414505005
1747558301688020000,0.90002001953125,0.026831895112991333,-0.013726234436035156,0.0479772686958313
1747558301698020000,0.91002001953125,0.04136836528778076,-0.013720512390136719,0.03417116403579712
1747558301708020000,0.92002001953125,0.04025396704673767,-0.028113365173339844,0.034489721059799194
1747558301718020000,0.93002001953125,0.02117401361465454,-0.042634010314941406,0.04553338885307312
1747558301728020000,0.94002001953125,0.004778474569320679,-0.04759693145751953,0.05872723460197449
1747558301738020000,0.95002001953125,-0.019364923238754272,-0.05733680725097656,0.06453883647918701
1747558301748020000,0.96002001953125,-0.04153907299041748,-0.06705474853515625,0.07710281014442444
1747558301758020000,0.97002001953125,-0.061604201793670654,-0.07920455932617188,0.08432373404502869
1747558301768020000,0.98002001953125,-0.07303017377853394,-0.08650684356689453,0.08223375678062439
1747558301778020000,0.99002001953125,-0.0803217887878418,-0.0889596939086914,0.07321897149085999
1747558301788020000,1.00002001953125,-0.07664543390274048,-0.08899211883544922,0.0667451024055481
1747558301798020000,1.01002001953125,-0.06469836831092834,-0.07938480377197266,0.04848143458366394
1747558301808020000,1.02002001953125,-0.02726912498474121,-0.06493377685546875,0.025866270065307617
1747558301818020000,1.03002001953125,0.009960830211639404,-0.050446510314941406,0.015138834714889526
1747558301828020000,1.04002001953125,0.022459685802459717,-0.03846931457519531,0.008671373128890991
1747558301838020000,1.05002001953125,0.010698795318603516,-0.0313720703125,0.004710942506790161
1747558301848020000,1.06002001953125,-0.01194879412651062,-0.02671337127685547,0.017427831888198853
1747558301858020000,1.07002001953125,-0.03456714749336243,-0.019675254821777344,0.04655689001083374
1747558301868020000,1.08002001953125,-0.05018267035484314,-0.012605667114257812,0.0735693871974945
1747558301878020000,1.09002001953125,-0.05163052678108215,-0.005512237548828125,0.07981500029563904
1747558301888020000,1.10002001953125,-0.036382973194122314,0.004009246826171875,0.0793927013874054
1747558301898020000,1.11002001953125,-0.011346161365509033,0.015915870666503906,0.06216156482696533
1747558301908020000,1.12002001953125,0.011154413223266602,0.023044586181640625,0.042707234621047974
1747558301918020000,1.13002001953125,0.031615614891052246,0.03014850616455078,0.03272709250450134
1747558301928020000,1.14002001953125,0.04830050468444824,0.032405853271484375,0.015035361051559448
1747558301938020000,1.15002001953125,0.05335018038749695,0.022681236267089844,0.006989717483520508
1747558301948020000,1.16002001953125,0.049422502517700195,0.01773357391357422,0.011063247919082642
1747558301958020000,1.17002001953125,0.04127046465873718,0.010354042053222656,0.008145898580551147
1747558301968020000,1.18002001953125,0.016558349132537842,-0.016172409057617188,0.014792203903198242
1747558301978020000,1.19002001953125,-0.008216619491577148,-0.04031085968017578,0.023543059825897217
1747558301988020000,1.20002001953125,-0.02391892671585083,-0.05484771728515625,0.03710165619850159
1747558301998020000,1.21002001953125,-0.026429742574691772,-0.07653331756591797,0.05058160424232483
1747558302008020000,1.22002001953125,-0.03210046887397766,-0.09337902069091797,0.04499971866607666
1747558302018020000,1.23002001953125,-0.04243484139442444,-0.09586143493652344,0.03746640682220459
1747558302028020000,1.24002001953125,-0.05033844709396362,-0.10074043273925781,0.03435060381889343
1747558302038020000,1.25002001953125,-0.05438479781150818,-0.09601688385009766,0.038118720054626465
1747558302048020000,1.26002001953125,-0.04281771183013916,-0.09366703033447266,0.03205868601799011
1747558302058020000,1.27002001953125,-0.017820030450820923,-0.084075927734375,0.02638036012649536
1747558302068020000,1.28002001953125,0.011604785919189453,-0.08641719818115234,0.013972997665405273
1747558302078020000,1.29002001953125,0.027132630348205566,-0.08398056030273438,-0.0052332282066345215
1747558302088020000,1.30002001953125,0.033951371908187866,-0.08636665344238281,0.0015954673290252686
1747558302098020000,1.31002001953125,0.024728208780288696,-0.09121131896972656,0.024442076683044434
1747558302108020000,1.32002001953125,0.00679972767829895,-0.0817413330078125,0.042249828577041626
1747558302118020000,1.33002001953125,-0.0037055611610412598,-0.07945919036865234,0.06487870216369629
1747558302128020000,1.34002001953125,0.00809970498085022,-0.07709598541259766,0.0853913426399231
1747558302138020000,1.35002001953125,0.032999187707901,-0.0698843002319336,0.08972615003585815
1747558302148020000,1.36002001953125,0.050679802894592285,-0.06740283966064453,0.07599279284477234
1747558302158020000,1.37002001953125,0.04798659682273865,-0.07455158233642578,0.052553802728652954
1747558302168020000,1.38002001953125,0.029362887144088745,-0.067352294921875,0.01752486824989319
1747558302178020000,1.39002001953125,0.02251666784286499,-0.06254100799560547,-0.0174102783203125
1747558302188020000,1.40002001953125,0.02180647850036621,-0.06248760223388672,-0.0384179949760437
1747558302198020000,1.41002001953125,0.022699624300003052,-0.050467491149902344,-0.04339084029197693
1747558302208020000,1.42002001953125,0.023125439882278442,-0.04564952850341797,-0.039707720279693604
1747558302218020000,1.43002001953125,0.02865472435951233,-0.03846263885498047,-0.017651110887527466
1747558302228020000,1.44002001953125,0.03199848532676697,-0.036108970642089844,0.013356328010559082
1747558302238020000,1.45002001953125,0.03820726275444031,-0.03380584716796875,0.0415855348110199
1747558302248020000,1.46002001953125,0.04726502299308777,-0.02431201934814453,0.06511369347572327
1747558302258020000,1.47002001953125,0.05900046229362488,-0.021982192993164062,0.08225363492965698
1747558302268020000,1.48002001953125,0.07771921157836914,-0.0148468017578125,0.08782967925071716
1747558302278020000,1.49002001953125,0.09660917520523071,-0.010095596313476562,0.074734628200531
1747558302288020200,1.500020263671875,0.1922878623008728,-0.005331993103027344,0.004624456167221069
1747558302301967400,1.51396728515625,0.1777001917362213,-0.014926910400390625,-0.04174625873565674
1747558302311967500,1.523967529296875,0.06966358423233032,-0.05087852478027344,0.00021949410438537598
1747558302321967400,1.53396728515625,-0.07064005732536316,-0.0988779067993164,0.03703853487968445
1747558302331967500,1.543967529296875,-0.14464083313941956,-0.12297916412353516,0.049786925315856934
1747558302341967400,1.55396728515625,-0.14632338285446167,-0.12076282501220703,0.03166589140892029
1747558302351967500,1.563967529296875,-0.06030893325805664,-0.08736515045166016,0.04037994146347046
1747558302361967400,1.57396728515625,0.030946344137191772,-0.08261585235595703,0.046990007162094116
1747558302371967500,1.583967529296875,0.10250848531723022,-0.03233814239501953,0.05624037981033325
1747558302381967400,1.59396728515625,0.17854219675064087,0.013174057006835938,0.08935821056365967
1747558302391967500,1.603967529296875,0.19750148057937622,-0.010798454284667969,0.040515244007110596
1747558302401967400,1.61396728515625,0.17878302931785583,-0.0036716461181640625,0.02301645278930664
1747558302411967500,1.623967529296875,0.09103754162788391,0.008253097534179688,-0.0061047375202178955
1747558302421967400,1.63396728515625,0.051519185304641724,0.0058193206787109375,0.010786771774291992
1747558302431967500,1.643967529296875,0.010116010904312134,0.005780220031738281,0.011374205350875854
1747558302441967400,1.65396728515625,0.022467583417892456,0.02491283416748047,0.040295183658599854
1747558302451967500,1.663967529296875,0.16343435645103455,0.02492809295654297,0.05931496620178223
1747558302461967400,1.67396728515625,0.25753509998321533,0.017785072326660156,0.075542151927948
1747558302471967500,1.683967529296875,0.18572509288787842,-0.020455360412597656,0.048220425844192505
1747558302481967400,1.69396728515625,0.026833057403564453,-0.08757400512695312,0.05962330102920532
1747558302491967500,1.703967529296875,-0.1317167580127716,-0.10453414916992188,0.02281332015991211
1747558302501967400,1.71396728515625,-0.26656243205070496,-0.15034103393554688,0.03568682074546814
1747558302511967500,1.723967529296875,-0.29644787311553955,-0.14823055267333984,0.07977291941642761
1747558302521967400,1.73396728515625,-0.22326427698135376,-0.11252403259277344,0.11927813291549683
1747558302531967500,1.743967529296875,-0.06895604729652405,-0.07906627655029297,0.09911122918128967
1747558302541967400,1.75396728515625,0.12149432301521301,-0.06468582153320312,0.04126870632171631
1747558302551967500,1.763967529296875,0.20985421538352966,-0.062172889709472656,0.0320206880569458
1747558302561967400,1.77396728515625,0.1718190312385559,-0.08600997924804688,0.011098891496658325
1747558302571967500,1.783967529296875,0.06924042105674744,-0.10277652740478516,-0.0604071319103241
1747558302581967400,1.79396728515625,-0.0014478564262390137,-0.10523033142089844,-0.015286415815353394
1747558302591967500,1.803967529296875,-0.026834815740585327,-0.10529232025146484,-0.0066141486167907715
1747558302601967400,1.81396728515625,-0.031556010246276855,-0.09097576141357422,0.09782791137695312
1747558302611967500,1.823967529296875,-0.029948562383651733,-0.07181835174560547,0.08265987038612366
1747558302621967400,1.83396728515625,-0.06694266200065613,-0.06939029693603516,0.04641222953796387
1747558302631967500,1.843967529296875,-0.11080402135848999,-0.04542064666748047,0.036966025829315186
1747558302641967400,1.85396728515625,-0.1019163727760315,-0.03818321228027344,-0.0009667873382568359
1747558302651967500,1.863967529296875,-0.0483095645904541,-0.030943870544433594,0.05411854386329651
1747558302661967400,1.87396728515625,0.04805353283882141,-0.009349822998046875,0.0511263906955719
1747558302671967500,1.883967529296875,0.12498626112937927,0.05534172058105469,0.11042612791061401
1747558302681967400,1.89396728515625,0.18240851163864136,0.04105854034423828,0.05488047003746033
1747558302691967500,1.903967529296875,0.20902708172798157,0.06029701232910156,0.03790038824081421
1747558302701967400,1.91396728515625,0.16973170638084412,0.05314064025878906,0.035386353731155396
1747558302711967500,1.923967529296875,0.1437211036682129,-0.01154327392578125,-0.022587686777114868
1747558302721967400,1.93396728515625,0.06459552049636841,0.002727508544921875,-0.01842615008354187
1747558302731967500,1.943967529296875,-0.01160043478012085,-0.06207084655761719,0.08109977841377258
1747558302741967400,1.95396728515625,-0.06146863102912903,-0.04788684844970703,0.1775985062122345
1747558302751967500,1.963967529296875,-0.09509530663490295,-0.0935201644897461,0.2212628871202469
1747558302761967400,1.97396728515625,-0.1554226130247116,-0.09604740142822266,0.15284781157970428
1747558302771967500,1.983967529296875,-0.220502108335495,-0.07457923889160156,0.03764408826828003
1747558302781967400,1.99396728515625,-0.18515551090240479,-0.09376144409179688,-0.16252511739730835
1747558302791967500,2.003967529296875,-0.12956571578979492,-0.08414363861083984,-0.27538636326789856
1747558302801967400,2.01396728515625,0.01777970790863037,-0.11278247833251953,-0.23105335235595703
1747558302811967500,2.023967529296875,0.13757452368736267,-0.0887613296508789,-0.10926789045333862
1747558302821967400,2.03396728515625,0.18127748370170593,-0.06720256805419922,0.020938456058502197
1747558302831967500,2.043967529296875,0.16393181681632996,-0.03135871887207031,0.11663898825645447
1747558302841967400,2.05396728515625,0.02127629518508911,-0.031490325927734375,0.20707184076309204
1747558302851967500,2.063967529296875,-0.05066487193107605,-0.03648853302001953,0.22334173321723938
1747558302861967400,2.07396728515625,-0.15569442510604858,-0.015095710754394531,0.16651040315628052
1747558302871967500,2.083967529296875,-0.15865445137023926,-0.039145469665527344,0.04839080572128296
1747558302881967400,2.09396728515625,-0.1484130173921585,0.0063343048095703125,0.08673864603042603
1747558302891967500,2.103967529296875,-0.1488104909658432,0.006346702575683594,0.08690464496612549
1747558302901967400,2.11396728515625,0.12939882278442383,0.013632774353027344,-0.06062689423561096
1747558302911967500,2.123967529296875,0.2600894272327423,0.023370742797851562,-0.021492570638656616
1747558302921967400,2.13396728515625,0.22099167108535767,0.018724441528320312,0.0003694295883178711
1747558302931967500,2.143967529296875,0.10335692763328552,-0.0076198577880859375,0.02660772204399109
1747558302941967400,2.15396728515625,-0.05778351426124573,-0.005298614501953125,0.019035816192626953
1747558302951967500,2.163967529296875,-0.2079135626554489,-0.022182464599609375,-0.012266486883163452
1747558302961967400,2.17396728515625,-0.24587884545326233,-0.04622173309326172,-0.00014349818229675293
1747558302971967500,2.183967529296875,-0.1677747517824173,-0.02713298797607422,0.030770719051361084
1747558302981967400,2.19396728515625,-0.04811197519302368,-0.036719322204589844,0.013415932655334473
1747558302991967500,2.203967529296875,0.03726968169212341,-0.043900489807128906,0.0033151209354400635
1747558303001967400,2.21396728515625,0.12466827034950256,-0.04384899139404297,0.020034760236740112
1747558303011967500,2.223967529296875,0.13824963569641113,-0.070159912109375,0.022591471672058105
1747558303021967400,2.23396728515625,0.10263094305992126,-0.050994873046875,0.04218611121177673
1747558303031967500,2.243967529296875,0.04376170039176941,-0.05820655822753906,0.01381722092628479
1747558303041967400,2.25396728515625,0.030729174613952637,-0.041480064392089844,-0.050549447536468506
1747558303051967500,2.263967529296875,0.02956366539001465,-0.06307411193847656,-0.04082536697387695
1747558303061967400,2.27396728515625,-0.0078033506870269775,-0.05833721160888672,0.02074292302131653
1747558303071967500,2.283967529296875,-0.05649697780609131,-0.05604076385498047,0.034052491188049316
1747558303081967400,2.29396728515625,-0.09315407276153564,-0.1183919906616211,0.009159177541732788
1747558303091967500,2.303967529296875,-0.10163930058479309,-0.03707695007324219,0.0437222421169281
1747558303101967400,2.31396728515625,-0.050829142332077026,-0.07304954528808594,0.10973288118839264
1747558303111967500,2.323967529296875,-0.010505884885787964,-0.08742046356201172,0.08530807495117188
1747558303121967400,2.33396728515625,0.05308833718299866,-0.032291412353515625,-0.033980876207351685
1747558303131967500,2.343967529296875,0.10928604006767273,-0.02741718292236328,-0.025595933198928833
1747558303141967400,2.35396728515625,0.09495264291763306,-0.06331253051757812,-0.06825697422027588
1747558303151967500,2.363967529296875,0.012344211339950562,-0.048996925354003906,-0.053507715463638306
1747558303161967400,2.37396728515625,-0.016861140727996826,-0.037064552307128906,-0.012430459260940552
1747558303171967500,2.383967529296875,-0.036310791969299316,-0.022782325744628906,-0.024408161640167236
1747558303181967400,2.39396728515625,-0.10612931847572327,-0.013278007507324219,-0.0077142417430877686
1747558303191967500,2.403967529296875,-0.1282239407300949,-0.01094818115234375,0.0019359588623046875
1747558303201967400,2.41396728515625,-0.07668665051460266,-0.027756690979003906,0.009311139583587646
1747558303211967500,2.423967529296875,-0.00918811559677124,-0.011010169982910156,0.0596081018447876
1747558303221967400,2.43396728515625,-0.0289592444896698,-0.02293682098388672,0.004843950271606445
1747558303231967500,2.443967529296875,0.0015706121921539307,-0.03248405456542969,0.058185964822769165
1747558303241967400,2.45396728515625,0.0370335578918457,-0.032436370849609375,0.053770750761032104
1747558303251967500,2.463967529296875,0.044091641902923584,-0.032421112060546875,-0.029568910598754883
1747558303261967400,2.47396728515625,0.010514974594116211,-0.05633354187011719,-0.05033114552497864
1747558303271967500,2.483967529296875,-0.020509690046310425,-0.04675102233886719,0.0052329301834106445
1747558303281967400,2.49396728515625,-0.0436798632144928,-0.03959369659423828,0.017394185066223145
1747558303291967500,2.503967529296875,-0.0639282763004303,-0.0492095947265625,0.04106032848358154
1747558303301967400,2.51396728515625,-0.04880437254905701,-0.06361579895019531,0.1150476485490799
1747558303311967500,2.523967529296875,0.0018096864223480225,-0.061257362365722656,0.1289706826210022
1747558303321967400,2.53396728515625,0.01836216449737549,-0.030121803283691406,0.07835280895233154
1747558303331967500,2.543967529296875,-0.03937631845474243,-0.085174560546875,0.06904372572898865
1747558303341967400,2.55396728515625,-0.08012655377388,-0.12107086181640625,0.06218203902244568
1747558303351967500,2.563967529296875,-0.11829818785190582,-0.13064861297607422,0.040809571743011475
1747558303361967400,2.57396728515625,-0.19719693064689636,-0.13306427001953125,0.038213133811950684
1747558303371967500,2.583967529296875,-0.2138812392950058,-0.17139148712158203,0.08312046527862549
1747558303381967400,2.59396728515625,-0.18036331236362457,-0.18100452423095703,0.08929362893104553
1747558303391967500,2.603967529296875,-0.15226446092128754,-0.14270305633544922,0.09790858626365662
1747558303401967400,2.61396728515625,-0.05976209044456482,-0.0661001205444336,-0.027378708124160767
1747558303411967500,2.623967529296875,0.08974108099937439,-0.027608871459960938,-0.17697250843048096
1747558303421967400,2.63396728515625,0.18509441614151,0.0301361083984375,-0.3255664110183716
1747558303431967500,2.643967529296875,0.23966771364212036,-0.0055294036865234375,-0.29742202162742615
1747558303441967400,2.65396728515625,0.23517537117004395,0.004279136657714844,-0.28912702202796936
1747558303451967500,2.663967529296875,0.20130258798599243,-0.005161285400390625,-0.10123568773269653
1747558303461967400,2.67396728515625,0.18059679865837097,-0.04579639434814453,0.09297725558280945
1747558303471967500,2.683967529296875,0.04895985126495361,-0.08889102935791016,0.07133710384368896
1747558303481967400,2.69396728515625,-0.12852293252944946,-0.10810279846191406,-0.018962472677230835
1747558303491967500,2.703967529296875,-0.2511845529079437,-0.15131759643554688,-0.07766571640968323
1747558303501967400,2.71396728515625,-0.3566787838935852,-0.12750816345214844,-0.13373684883117676
1747558303511967500,2.723967529296875,-0.40774229168891907,-0.1227874755859375,-0.19381052255630493
1747558303521967400,2.73396728515625,-0.36055445671081543,-0.08931350708007812,-0.2555710971355438
1747558303531967500,2.743967529296875,-0.2487511783838272,-0.0701589584350586,-0.21582797169685364
1747558303541967400,2.75396728515625,-0.1494990736246109,-0.01745128631591797,-0.17090514302253723
1747558303551967500,2.763967529296875,-0.07936170697212219,0.0017499923706054688,-0.24549421668052673
1747558303561967400,2.77396728515625,-0.039007484912872314,0.018640518188476562,-0.22369158267974854
1747558303571967500,2.783967529296875,-0.0735991895198822,0.023568153381347656,-0.24028700590133667
1747558303581967400,2.79396728515625,-0.0604211688041687,0.03569221496582031,-0.20172056555747986
1747558303591967500,2.803967529296875,-0.0477864146232605,0.047827720642089844,-0.13479632139205933
1747558303601967400,2.81396728515625,-0.02361440658569336,0.031248092651367188,-0.12540453672409058
1747558303611967500,2.823967529296875,-0.013967156410217285,-0.004487037658691406,-0.04692220687866211
1747558303621967400,2.83396728515625,-0.03545272350311279,-0.03308582305908203,-0.057822078466415405
1747558303631967500,2.843967529296875,-0.006446391344070435,-0.08801555633544922,-0.09277266263961792
1747558303641967400,2.85396728515625,-0.014992684125900269,-0.09989547729492188,-0.1256418228149414
1747558303651967500,2.863967529296875,-0.11775632202625275,-0.07829952239990234,-0.28761017322540283
1747558303661967400,2.87396728515625,-0.2260521501302719,-0.1501150131225586,-0.35592329502105713
1747558303671967500,2.883967529296875,-0.34954380989074707,-0.1549234390258789,-0.3396153748035431
1747558303681967400,2.89396728515625,-0.4594295620918274,-0.2076272964477539,-0.33936819434165955
1747558303691967500,2.903967529296875,-0.4794514775276184,-0.23395061492919922,-0.2873448431491852
1747558303701967400,2.91396728515625,-0.4874784052371979,-0.24825096130371094,-0.24602320790290833
1747558303711967500,2.923967529296875,-0.43078798055648804,-0.27446937561035156,-0.19454967975616455
1747558303721967400,2.93396728515625,-0.40123775601387024,-0.26956653594970703,-0.22023236751556396
1747558303731967500,2.943967529296875,-0.18657296895980835,-0.2765693664550781,-0.3252905309200287
1747558303741967400,2.95396728515625,0.06842529773712158,-0.1876697540283203,-0.424393892288208
1747558303751967500,2.963967529296875,0.25521397590637207,-0.17045116424560547,-0.5227910876274109
1747558303761967400,2.97396728515625,0.2743222713470459,-0.18663787841796875,-0.5557862520217896
1747558303771967500,2.983967529296875,0.14704465866088867,-0.1788177490234375,-0.5590882301330566
1747558303781967400,2.99396728515625,-0.02902209758758545,-0.17099285125732422,-0.49985939264297485
1747558303791967500,3.003967529296875,-0.21980449557304382,-0.175262451171875,-0.35801613330841064
1747558303801967400,3.01396728515625,-0.40462973713874817,-0.17483901977539062,-0.20567160844802856
1747558303811967500,3.023967529296875,-0.5520095825195312,-0.14823246002197266,-0.10288846492767334
1747558303821967400,3.03396728515625,-0.5357725024223328,-0.09296798706054688,0.02239680290222168
1747558303831967500,3.043967529296875,-0.44621551036834717,-0.04492759704589844,0.06994974613189697
1747558303841967400,3.05396728515625,-0.18213263154029846,0.015141487121582031,0.13628888130187988
1747558303851967500,3.063967529296875,0.06538316607475281,0.039353370666503906,0.1319078803062439
1747558303861967400,3.07396728515625,0.3069622814655304,0.13537025451660156,0.16162583231925964
1747558303871967500,3.083967529296875,0.35516342520713806,0.1667194366455078,0.2730450928211212
1747558303881967400,3.09396728515625,0.30875617265701294,0.17879581451416016,0.303962767124176
1747558303891967500,3.103967529296875,0.26740792393684387,0.18117713928222656,0.3584136366844177
1747558303901967400,3.11396728515625,0.20890957117080688,0.16190624237060547,0.38098520040512085
1747558303911967500,3.123967529296875,0.20618656277656555,0.16176795959472656,0.37672609090805054
1747558303921967400,3.13396728515625,0.07932370901107788,0.0682058334350586,0.39830201864242554
1747558303931967500,3.143967529296875,-0.07226034998893738,0.02486419677734375,0.47255146503448486
1747558303941967400,3.15396728515625,-0.16933922469615936,0.017333030700683594,0.5169351100921631
1747558303951967500,3.163967529296875,-0.3111468553543091,-0.06213188171386719,0.48800185322761536
